id,sentence,label,clean
716_1,"""Here is a discussion on MSDN forums: http://social.msdn.microsoft.com/Forums/wpapps/en-US/37ac0ed7-1884-4251-9914-07fae6467b98/mediastreamsource-not-working-properly-in-windows-phone-81?forum=wpdevelop And here is a sample project source code: https://wp8libflac.codeplex.com/""",0,here discuss msdn forum http social msdn microsoft forum wpapp mediastreamsourc work properli window phone forum wpdevelop here sampl project sourc code http libflac codeplex
716_2,"""we are publishing the same apps in Windows Phone Store and Windows App Store.""",0,publish same app window phone store window store
716_3,"""Now we want to bundle these Apps.""",1,want bundl these app
718_1,"""Unfortunately we are not able to set the prices in both marketplace same way.""",0,unfortun abl price both marketplac same
719_1,"""In Windows App Store we can choose the price tier.""",0,window store choos price tier
720_1,"""For all countries prices are automatically set.""",0,countri price automat
721_1,"""In Windows Phone Store we are able to set the price for each county separately.""",0,window phone store abl price each counti separ
723_1,"""We need this also in Windows App Store because: 1.""",1,need thi also window store becaus
723_2,"""Exchange rate between US$ and ___ is too low.""",0,exchang rate between
724_1,"""The rate is set to 1-1.""",0,rate
724_2,"""Because we calculate our prices in ___ we have to change the $ price for all countries with $ manually and there are a lot of countries to change.""",0,becaus calcul price have chang price countri with manual there countri chang
724_3,"""We are not willing to charge less in US or Canada than in Europe 2.""",0,will charg less canada than europ
726_1,"""Change exchange rate between Argentina, Indonesia, South Africa.""",0,chang exchang rate between argentina indonesia south africa
727_1,"""The rates are too low, so we have set the values manually 3.""",0,rate have valu manual
727_2,"""Checkbox to add additional fee of 13.9% on top of the normal Store Fee (percentage of Net Receipts) that is deducted in calculating our Application Proceeds for these markets: Argentina, Chile, Colombia, Costa Rica, Malaysia, Mexico, Peru, South Africa.""",0,checkbox addit normal store percentag receipt that deduct calcul applic proce these market argentina chile colombia costa rica malaysia mexico peru south africa
727_3,"""This fee applies only to alternative payment methods (e.g.""",0,thi appli onli altern payment method
727_4,"""carrier billing) and not to credit card transactions in Windows Phone Store we are publishing the same apps in Windows Phone Store and Windows App Store.""",0,carrier bill credit card transact window phone store publish same app window phone store window store
728_1,"""Because we calculate our prices in ___ we___ more""",0,becaus calcul price more
728_2,"""Currently it is not possible to change the package identity name of an app once it has been published, which is a bit frustrating.""",0,current possibl chang packag ident name onc been publish which frustrat
729_1,"""Users don't like to wait, when they click on app.""",0,user like wait when they click
729_2,"""Splash screen for app is making my consumers wait for actual screens to load.""",0,splash screen make consum wait actual screen load
729_3,"""this gives them impression that my APP is slow.""",0,thi give them impress that slow
730_1,"""I think Microsoft needs to re-consider about having splash screens.""",1,think microsoft need consid about have splash screen
730_2,"""when users click on APP they should directly see UI no lags.""",1,when user click they should directli lag
730_3,"""Let normal http:// URIs to be able to send notifications to the app using the window.external.notify and not only the https:// URIs.""",0,normal http uri abl send notif use window extern notifi onli http uri
730_4,"""Give the power to the developer to decide if a page is allowed to use the ScriptNotify event or not!""",0,give power develop decid page allow scriptnotifi event
731_1,"""Extend the MediaElement to support YouTube videos, so simple.""",1,extend mediael support youtub video simpl
731_2,"""Most probably you will have to collaborate with Google but this is the challenge!""",0,most probabl will have collabor with googl thi challeng
731_3,"""Unleash the developers power, the Store is going to win!""",0,unleash develop power store go
