id,sentence,label,clean
715_5,"""When creating an app that uses MediaStreamSource to stream audio in Windows Phone 8.0, everything works just great.""",0,creat app use mediastreamsourc stream audio window phone everyth work great
715_6,"""When porting this app to Windows Phone 8.1, the sound is flickering and its components are ""stack overflow""-ing.""",0,port app window phone sound flicker compon stack overflow ing
716_1,"""Here is a discussion on MSDN forums: http://social.msdn.microsoft.com/Forums/wpapps/en-US/37ac0ed7-1884-4251-9914-07fae6467b98/mediastreamsource-not-working-properly-in-windows-phone-81?forum=wpdevelop And here is a sample project source code: https://wp8libflac.codeplex.com/""",0,discuss msdn forum http social msdn microsoft com forum wpapp en us ac ed fae b mediastreamsourc work properli window phone forum wpdevelop sampl project sourc code http wp libflac codeplex com
716_2,"""we are publishing the same apps in Windows Phone Store and Windows App Store.""",0,publish app window phone store window app store
716_3,"""Now we want to bundle these Apps.""",1,want bundl app
718_1,"""Unfortunately we are not able to set the prices in both marketplace same way.""",0,unfortun abl set price marketplac way
719_1,"""In Windows App Store we can choose the price tier.""",0,in window app store choo price tier
720_1,"""For all countries prices are automatically set.""",0,countri price automat set
721_1,"""In Windows Phone Store we are able to set the price for each county separately.""",0,in window phone store abl set price counti separ
723_1,"""We need this also in Windows App Store because: 1.""",1,we need also window app store
723_2,"""Exchange rate between US$ and ___ is too low.""",0,exchang rate us low
724_1,"""The rate is set to 1-1.""",0,rate set
724_2,"""Because we calculate our prices in ___ we have to change the $ price for all countries with $ manually and there are a lot of countries to change.""",0,becau calcul price chang price countri manual lot countri chang
724_3,"""We are not willing to charge less in US or Canada than in Europe 2.""",0,we charg less us canada europ
726_1,"""Change exchange rate between Argentina, Indonesia, South Africa.""",0,chang exchang rate argentina indonesia south africa
727_1,"""The rates are too low, so we have set the values manually 3.""",0,rate low set valu manual
727_2,"""Checkbox to add additional fee of 13.9% on top of the normal Store Fee (percentage of Net Receipts) that is deducted in calculating our Application Proceeds for these markets: Argentina, Chile, Colombia, Costa Rica, Malaysia, Mexico, Peru, South Africa.""",0,checkbox add addit fee top normal store fee percentag net receipt deduct calcul applic proce market argentina chile colombia costa rica malaysia mexico peru south africa
727_3,"""This fee applies only to alternative payment methods (e.g.""",0,thi fee appli altern payment method e g
727_4,"""carrier billing) and not to credit card transactions in Windows Phone Store we are publishing the same apps in Windows Phone Store and Windows App Store.""",0,carrier bill credit card transact window phone store publish app window phone store window app store
728_1,"""Because we calculate our prices in ___ we___ more""",0,becau calcul price
728_2,"""Currently it is not possible to change the package identity name of an app once it has been published, which is a bit frustrating.""",0,current possibl chang packag ident name app publish bit frustrat
729_1,"""Users don't like to wait, when they click on app.""",0,user like wait click app
729_2,"""Splash screen for app is making my consumers wait for actual screens to load.""",0,splash screen app make consum wait actual screen load
729_3,"""this gives them impression that my APP is slow.""",0,give impress app slow
730_1,"""I think Microsoft needs to re-consider about having splash screens.""",1,i think microsoft need consid splash screen
730_2,"""when users click on APP they should directly see UI no lags.""",1,user click app directli see ui lag
730_3,"""Let normal http:// URIs to be able to send notifications to the app using the window.external.notify and not only the https:// URIs.""",0,let normal http uri abl send notif app use window extern notifi http uri
730_4,"""Give the power to the developer to decide if a page is allowed to use the ScriptNotify event or not!""",0,give power develop decid page allow use scriptnotifi event
731_1,"""Extend the MediaElement to support YouTube videos, so simple.""",1,extend mediael support youtub video simpl
731_2,"""Most probably you will have to collaborate with Google but this is the challenge!""",0,probabl collabor googl challeng
731_3,"""Unleash the developers power, the Store is going to win!""",0,unleash develop power store go win
731_4,"""This bug is easy to reproduce: var wbmp = new WriteableBitmap(480,640); await wbmp.SetSourceAsync(stream); //the stream comes from a picture with larger size, i.e.""",0,thi bug easi reproduc var wbmp new writeablebitmap await wbmp setsourceasync stream stream come pictur larger size e
731_5,"""960x1280 Now check the properties of wbmp: PixelWidth: 960 PixelHeight: 1280 PixelBuffer.Length: 1228800 The length of PixelBuffer is totally wrong, the buffer size shoud be 960 x 1280 x 4 = 4915200 The wrong value 1228800 comes from the original size: 480 x 640 x 4.""",0,x check properti wbmp pixelwidth pixelheight pixelbuff length length pixelbuff total wrong buffer size shoud x x wrong valu come origin size x x
